-273.15,-248.042,-223.276,-199.175,-176.033,-154.101,-133.58,-114.617,-97.3074,-81.6951,-67.7795,-55.5207,-44.8465,-35.6601,-27.8467,-21.2804,-15.8307,-11.3674,-7.76567,-4.90981,-2.69622,-1.03575,0.144509,0.900133,1.26854,1.26854,0.900134,0.144509,-1.03575,-2.69622,-4.90981,-7.76567,-11.3674,-15.8307,-21.2804,-27.8467,-35.6601,-44.8465,-55.5207,-67.7795,-81.6951,-97.3074,-114.617,-133.58,-154.101,-176.033,-199.175,-223.276,-248.042,-273.15,
-273.15,-247.565,-222.347,-197.847,-174.372,-152.184,-131.484,-112.415,-95.063,-79.4598,-65.5925,-53.409,-42.8269,-33.7404,-26.0278,-19.5582,-14.1974,-9.81338,-6.28015,-3.48168,-1.31461,0.309684,1.46353,2.20191,2.56181,2.56181,2.20191,1.46353,0.309684,-1.31461,-3.48168,-6.28015,-9.81338,-14.1974,-19.5582,-26.0278,-33.7404,-42.8269,-53.409,-65.5925,-79.4598,-95.063,-112.415,-131.484,-152.184,-174.372,-197.847,-222.347,-247.565,-273.15,
-273.15,-246.935,-221.128,-196.111,-172.216,-149.713,-128.805,-109.625,-92.2429,-76.675,-62.8901,-50.8205,-40.3697,-31.421,-23.8441,-17.5024,-12.2579,-7.97618,-4.53054,-1.80495,0.303416,1.8823,3.00311,3.71999,4.0693,4.0693,3.71999,3.00311,1.8823,0.303417,-1.80495,-4.53054,-7.97618,-12.2579,-17.5024,-23.8441,-31.421,-40.3697,-50.8205,-62.8901,-76.675,-92.2429,-109.625,-128.805,-149.713,-172.216,-196.111,-221.128,-246.935,-273.15,
-273.15,-246.104,-219.524,-193.841,-169.417,-146.536,-125.392,-106.104,-88.72,-73.229,-59.5766,-47.6738,-37.4065,-28.6444,-21.2475,-15.0725,-9.97741,-5.82584,-2.49058,0.143895,2.1793,3.70203,4.78213,5.47258,5.80891,5.80891,5.47258,4.78213,3.70203,2.1793,0.143895,-2.49058,-5.82584,-9.9774,-15.0725,-21.2475,-28.6444,-37.4065,-47.6738,-59.5766,-73.229,-88.72,-106.104,-125.392,-146.536,-169.417,-193.841,-219.524,-246.104,-273.15,
-273.15,-245,-217.405,-190.865,-165.784,-142.454,-121.058,-101.685,-84.3463,-68.9965,-55.5478,-43.8833,-33.8676,-25.3542,-18.1921,-12.2309,-7.32491,-3.33627,-0.137948,2.38431,4.33041,5.78475,6.81547,7.47395,7.79459,7.79459,7.47395,6.81547,5.78475,4.33041,2.38431,-0.137948,-3.33627,-7.32491,-12.2309,-18.1921,-25.3542,-33.8676,-43.8833,-55.5478,-68.9965,-84.3463,-101.685,-121.058,-142.454,-165.784,-190.865,-217.405,-245,-273.15,
-273.15,-243.521,-214.585,-186.945,-161.056,-137.214,-115.57,-96.1642,-78.9529,-63.8397,-50.6932,-39.3621,-29.6849,-21.4973,-14.6364,-8.94519,-4.27473,-0.486836,2.54425,4.93049,6.76899,8.14133,9.11305,9.73344,10.0354,10.0354,9.73344,9.11305,8.14133,6.76899,4.93049,2.54425,-0.486836,-4.27473,-8.94519,-14.6364,-21.4973,-29.6849,-39.3621,-50.6932,-63.8397,-78.9529,-96.1642,-115.57,-137.214,-161.056,-186.945,-214.585,-243.521,-273.15,
-273.15,-241.515,-210.796,-181.749,-154.888,-130.491,-108.645,-89.3063,-72.3512,-57.612,-44.9014,-34.0264,-24.7965,-17.028,-10.547,-5.19073,-0.808799,2.7358,5.566,7.79002,9.50096,10.7765,11.6789,12.2546,12.5347,12.5347,12.2546,11.6789,10.7765,9.50096,7.79002,5.566,2.73581,-0.808798,-5.19073,-10.547,-17.028,-24.7965,-34.0264,-44.9014,-57.612,-72.3512,-89.3063,-108.645,-130.491,-154.888,-181.749,-210.796,-241.515,-273.15,
-273.15,-238.745,-205.633,-174.796,-146.804,-121.864,-99.9362,-80.8419,-64.3387,-50.1657,-38.0671,-27.8027,-19.1518,-11.9125,-5.90174,-0.953669,3.08106,6.33593,8.92891,10.9627,12.5249,13.6882,14.5103,15.0345,15.2895,15.2895,15.0345,14.5103,13.6882,12.5249,10.9627,8.92891,6.33593,3.08106,-0.953669,-5.90174,-11.9125,-19.1518,-27.8027,-38.0671,-50.1657,-64.3387,-80.8419,-99.9362,-121.864,-146.804,-174.796,-205.633,-238.745,-273.15,
-273.15,-234.818,-198.457,-165.383,-136.158,-110.802,-89.0387,-70.4775,-54.7117,-41.3642,-30.1018,-20.6362,-12.7188,-6.13404,-0.693916,3.7662,7.39093,10.307,12.6249,14.4396,15.8314,16.8665,17.5974,18.0631,18.2895,18.2895,18.0631,17.5974,16.8665,15.8314,14.4396,12.6249,10.307,7.39093,3.7662,-0.693916,-6.13404,-12.7188,-20.6362,-30.1018,-41.3642,-54.7117,-70.4775,-89.0387,-110.802,-136.158,-165.383,-198.457,-234.818,-273.15,
-273.15,-229.037,-188.223,-152.455,-122.07,-96.6493,-75.5,-57.9186,-43.2885,-31.1019,-20.9496,-12.5023,-5.49239,0.301222,5.06375,8.95265,12.1029,14.6305,16.6353,18.202,19.402,20.2935,20.9224,21.3229,21.5175,21.5175,21.3229,20.9224,20.2935,19.402,18.202,16.6353,14.6305,12.1029,8.95265,5.06375,0.301222,-5.49239,-12.5023,-20.9496,-31.1019,-43.2885,-57.9186,-75.5,-96.6493,-122.07,-152.455,-188.223,-229.037,-273.15,
-273.15,-220.054,-173.14,-134.424,-103.379,-78.6487,-58.8668,-42.9153,-29.9461,-19.3314,-10.6059,-3.41926,2.49805,7.35896,11.3358,14.5709,17.1835,19.2748,20.9302,22.2219,23.2099,23.9431,24.4601,24.7891,24.9489,24.9489,24.7891,24.4601,23.9431,23.2099,22.2219,20.9302,19.2748,17.1835,14.5709,11.3358,7.35896,2.49805,-3.41926,-10.6059,-19.3314,-29.9461,-42.9153,-58.8668,-78.6487,-103.379,-134.424,-173.14,-220.054,-273.15,
-273.15,-204.971,-150.015,-108.95,-78.664,-56.0426,-38.7858,-25.3393,-14.6727,-6.09638,0.862801,6.53996,11.181,14.9727,18.0617,20.5664,22.5839,24.1954,25.4689,26.4613,27.2196,27.7818,28.178,28.43,28.5524,28.5524,28.43,28.178,27.7818,27.2196,26.4613,25.4689,24.1954,22.5839,20.5664,18.0617,14.9727,11.181,6.53996,0.862801,-6.09638,-14.6727,-25.3393,-38.7858,-56.0426,-78.664,-108.95,-150.015,-204.971,-273.15,
-273.15,-176.725,-113.12,-72.8684,-46.5048,-28.3311,-15.184,-5.29295,2.37112,8.43526,13.3011,17.2389,20.4391,23.0423,25.1561,26.8655,28.2397,29.3357,30.2006,30.874,31.388,31.769,32.0372,32.2078,32.2907,32.2907,32.2078,32.0372,31.769,31.388,30.874,30.2006,29.3357,28.2397,26.8655,25.1561,23.0423,20.4391,17.2389,13.3011,8.43526,2.37112,-5.29295,-15.184,-28.3311,-46.5048,-72.8684,-113.12,-176.725,-273.15,
-273.15,-115.701,-52.949,-23.0157,-6.30331,4.23317,11.4798,16.7729,20.8005,23.9504,26.4583,28.4769,30.1111,31.4366,32.5106,33.3778,34.074,34.6287,35.0661,35.4064,35.6661,35.8584,35.9938,36.0799,36.1217,36.1217,36.0799,35.9938,35.8584,35.6661,35.4064,35.0661,34.6287,34.074,33.3778,32.5106,31.4366,30.1111,28.4769,26.4583,23.9504,20.8005,16.7729,11.4798,4.23317,-6.30331,-23.0157,-52.949,-115.701,-273.15,
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
